track.id,chrom,contigStart,contigEnd,regions,fp,possible_fp,fn,possible_fn,errors,penalty,numPeaks
skeletalMuscle_ENCFF000BMD,chr10,60000,17974675,97,2,97,2,40,4,10000,83
skeletalMuscle_ENCFF000BMD,chr10,60000,17974675,97,0,97,23,40,23,1e+05,26
skeletalMuscle_ENCFF000BMD,chr10,60000,17974675,97,0,97,40,40,40,1e+06,0
skeletalMuscle_ENCFF000BMD,chr10,18024675,38818835,0,0,0,0,0,-1,65403.808554,41
skeletalMuscle_ENCFF000BMD,chr10,38868835,39154935,0,0,0,0,0,-1,2417.192934,5
skeletalMuscle_ENCFF000BMD,chr10,42354935,42546687,0,0,0,0,0,-1,14189.575235,5
skeletalMuscle_ENCFF000BMD,chr10,42596687,46426964,0,0,0,0,0,-1,10353.676187,27
skeletalMuscle_ENCFF000BMD,chr10,46476964,47429169,0,0,0,0,0,-1,8277.036663,5
skeletalMuscle_ENCFF000BMD,chr10,47529169,47792476,0,0,0,0,0,-1,1365.750104,3
skeletalMuscle_ENCFF000BMD,chr10,47892476,48055707,0,0,0,0,0,-1,0.108195,92
skeletalMuscle_ENCFF000BMD,chr10,48105707,49095536,0,0,0,0,0,-1,7880.40478,3
skeletalMuscle_ENCFF000BMD,chr10,49195536,51137410,0,0,0,0,0,-1,10151.724502,9
skeletalMuscle_ENCFF000BMD,chr10,51187410,51398845,0,0,0,0,0,-1,6513.261265,1
skeletalMuscle_ENCFF000BMD,chr10,51448845,125869472,29,0,29,1,15,1,25404.876124,305
skeletalMuscle_ENCFF000BMD,chr10,125919472,128616069,0,0,0,0,0,-1,17495.806081,12
skeletalMuscle_ENCFF000BMD,chr10,128766069,133381404,0,0,0,0,0,-1,17123.340921,11
skeletalMuscle_ENCFF000BMD,chr10,133431404,133677527,0,0,0,0,0,-1,132.285247,100
skeletalMuscle_ENCFF000BMD,chr10,133727527,135524747,0,0,0,0,0,-1,12488.573014,18
skeletalMuscle_ENCFF000BMD,chr11,60000,1162759,0,0,0,0,0,-1,42457.396958,15
skeletalMuscle_ENCFF000BMD,chr11,1212759,50783853,0,0,0,0,0,-1,13095.668062,220
skeletalMuscle_ENCFF000BMD,chr11,51090853,51594205,0,0,0,0,0,-1,5217.248148,3
skeletalMuscle_ENCFF000BMD,chr11,54694205,69089801,0,0,0,0,0,-1,60558.345512,111
skeletalMuscle_ENCFF000BMD,chr11,69139801,69724695,0,0,0,0,0,-1,13654.911842,2
skeletalMuscle_ENCFF000BMD,chr11,69774695,87688378,7,6,7,0,6,6,1000,444
skeletalMuscle_ENCFF000BMD,chr11,69774695,87688378,7,0,7,0,6,0,10000,97
skeletalMuscle_ENCFF000BMD,chr11,69774695,87688378,7,0,7,2,6,2,1e+05,41
skeletalMuscle_ENCFF000BMD,chr11,69774695,87688378,7,0,7,6,6,6,1e+06,0
skeletalMuscle_ENCFF000BMD,chr11,87738378,96287584,0,0,0,0,0,-1,10566.983847,30
skeletalMuscle_ENCFF000BMD,chr11,96437584,134946516,0,0,0,0,0,-1,28040.495489,132
skeletalMuscle_ENCFF000BMD,chr12,60000,95739,0,0,0,0,0,-1,12049.37835,1
skeletalMuscle_ENCFF000BMD,chr12,145739,7189876,0,0,0,0,0,-1,25026.861646,50
skeletalMuscle_ENCFF000BMD,chr12,7239876,34856694,0,0,0,0,0,-1,26580.345983,93
skeletalMuscle_ENCFF000BMD,chr12,37856694,109373470,0,0,0,0,0,-1,19472.944674,330
skeletalMuscle_ENCFF000BMD,chr12,109423470,122530623,0,0,0,0,0,-1,11456.194436,102
skeletalMuscle_ENCFF000BMD,chr12,122580623,132706992,0,0,0,0,0,-1,15151.358102,53
skeletalMuscle_ENCFF000BMD,chr12,132806992,133841895,0,0,0,0,0,-1,23613.488405,14
skeletalMuscle_ENCFF000BMD,chr13,19020000,86760324,0,0,0,0,0,-1,7368.26216,252
skeletalMuscle_ENCFF000BMD,chr13,86910324,112353994,0,0,0,0,0,-1,9269.344256,70
skeletalMuscle_ENCFF000BMD,chr13,112503994,114325993,0,0,0,0,0,-1,10529.208888,15
skeletalMuscle_ENCFF000BMD,chr13,114425993,114639948,0,0,0,0,0,-1,7975.644818,3
skeletalMuscle_ENCFF000BMD,chr13,114739948,115109878,0,0,0,0,0,-1,13579.479324,6
skeletalMuscle_ENCFF000BMD,chr14,19000000,107289540,16,5,16,0,6,5,1000,2085
skeletalMuscle_ENCFF000BMD,chr14,19000000,107289540,16,0,16,0,6,0,10000,475
skeletalMuscle_ENCFF000BMD,chr14,19000000,107289540,16,0,16,2,6,2,1e+05,182
skeletalMuscle_ENCFF000BMD,chr14,19000000,107289540,16,10,16,6,6,16,1e+06,3
skeletalMuscle_ENCFF000BMD,chr15,20000000,20894633,0,0,0,0,0,-1,4615.176052,2
skeletalMuscle_ENCFF000BMD,chr15,20935075,21398819,0,0,0,0,0,-1,2535.729565,4
skeletalMuscle_ENCFF000BMD,chr15,21885000,22212114,0,0,0,0,0,-1,887.474262,4
skeletalMuscle_ENCFF000BMD,chr15,22262114,22596193,0,0,0,0,0,-1,1015.020925,3
skeletalMuscle_ENCFF000BMD,chr15,22646193,23514853,0,0,0,0,0,-1,10882.149365,7
skeletalMuscle_ENCFF000BMD,chr15,23564853,29159443,0,0,0,0,0,-1,13698.651598,14
skeletalMuscle_ENCFF000BMD,chr15,29209443,82829645,0,0,0,0,0,-1,8167.14569,427
skeletalMuscle_ENCFF000BMD,chr15,82879645,84984473,0,0,0,0,0,-1,18787.742189,20
skeletalMuscle_ENCFF000BMD,chr15,85034473,102521392,0,0,0,0,0,-1,15553.872549,86
skeletalMuscle_ENCFF000BMD,chr16,60000,8636921,0,0,0,0,0,-1,36559.047582,93
skeletalMuscle_ENCFF000BMD,chr16,8686921,34023150,0,0,0,0,0,-1,13519.40941,195
skeletalMuscle_ENCFF000BMD,chr16,34173150,35285801,0,0,0,0,0,-1,1324.401602,2
skeletalMuscle_ENCFF000BMD,chr16,46385801,88389383,44,0,44,3,22,3,13160.517996,238
skeletalMuscle_ENCFF000BMD,chr16,88439383,90294753,0,0,0,0,0,-1,28530.572086,26
skeletalMuscle_ENCFF000BMD,chr17,0,296626,0,0,0,0,0,-1,4037.174357,5
skeletalMuscle_ENCFF000BMD,chr17,396626,21566608,95,1,95,8,35,9,18978.842724,198
skeletalMuscle_ENCFF000BMD,chr17,21666608,22263006,0,0,0,0,0,-1,2629.167672,5
skeletalMuscle_ENCFF000BMD,chr17,25263006,34675848,0,0,0,0,0,-1,10439.15477,97
skeletalMuscle_ENCFF000BMD,chr17,34725848,62410760,11,0,11,2,8,2,26584.322174,248
skeletalMuscle_ENCFF000BMD,chr17,62460760,77546461,0,0,0,0,0,-1,35059.05676,83
skeletalMuscle_ENCFF000BMD,chr17,77596461,79709049,0,0,0,0,0,-1,38448.404853,23
skeletalMuscle_ENCFF000BMD,chr17,79759049,81195210,0,0,0,0,0,-1,24418.843982,31
skeletalMuscle_ENCFF000BMD,chr18,10000,15410898,0,0,0,0,0,-1,12398.686398,59
skeletalMuscle_ENCFF000BMD,chr18,18510898,52059136,0,0,0,0,0,-1,14981.711576,97
skeletalMuscle_ENCFF000BMD,chr18,52209136,72283353,0,0,0,0,0,-1,18992.590161,39
skeletalMuscle_ENCFF000BMD,chr18,72333353,75721820,0,0,0,0,0,-1,12312.541194,8
skeletalMuscle_ENCFF000BMD,chr18,75771820,78017248,0,0,0,0,0,-1,13716.806402,9
skeletalMuscle_ENCFF000BMD,chr19,60000,7346004,0,0,0,0,0,-1,32666.329771,114
skeletalMuscle_ENCFF000BMD,chr19,7396004,8687198,0,0,0,0,0,-1,30625.867947,16
skeletalMuscle_ENCFF000BMD,chr19,8737198,20523415,0,0,0,0,0,-1,42378.150207,167
skeletalMuscle_ENCFF000BMD,chr19,20573415,24631782,0,0,0,0,0,-1,16358.183679,28
skeletalMuscle_ENCFF000BMD,chr19,27731782,59118983,0,0,0,0,0,-1,26542.188923,417
skeletalMuscle_ENCFF000BMD,chr20,60000,26319569,0,0,0,0,0,-1,29539.964118,96
skeletalMuscle_ENCFF000BMD,chr20,29419569,29653908,0,0,0,0,0,-1,7991.341645,2
skeletalMuscle_ENCFF000BMD,chr20,29803908,34897085,0,0,0,0,0,-1,33881.825917,48
skeletalMuscle_ENCFF000BMD,chr20,34947085,61091437,0,0,0,0,0,-1,12990.420039,142
skeletalMuscle_ENCFF000BMD,chr20,61141437,61213369,0,0,0,0,0,-1,318.766978,10
skeletalMuscle_ENCFF000BMD,chr20,61263369,62965520,0,0,0,0,0,-1,31822.393272,21
skeletalMuscle_ENCFF000BMD,chr21,9411193,9595548,0,0,0,0,0,-1,2419.955116,1
skeletalMuscle_ENCFF000BMD,chr21,9645548,9775437,0,0,0,0,0,-1,1245.229311,5
skeletalMuscle_ENCFF000BMD,chr21,9825437,10034920,0,0,0,0,0,-1,7840.704506,2
skeletalMuscle_ENCFF000BMD,chr21,10084920,10215976,0,0,0,0,0,-1,5149.707484,1
skeletalMuscle_ENCFF000BMD,chr21,10365976,10647896,0,0,0,0,0,-1,532.828412,5
skeletalMuscle_ENCFF000BMD,chr21,10697896,11188129,0,0,0,0,0,-1,4032.361262,4
skeletalMuscle_ENCFF000BMD,chr21,14338129,42955559,0,0,0,0,0,-1,20299.916192,78
skeletalMuscle_ENCFF000BMD,chr21,43005559,44632664,0,0,0,0,0,-1,13119.382913,10
skeletalMuscle_ENCFF000BMD,chr21,44682664,48119895,0,0,0,0,0,-1,11867.493424,35
skeletalMuscle_ENCFF000BMD,chr22,16050000,16697850,0,0,0,0,0,-1,1204.869382,4
skeletalMuscle_ENCFF000BMD,chr22,16847850,20509431,0,0,0,0,0,-1,23797.538317,34
skeletalMuscle_ENCFF000BMD,chr22,20609431,50364777,0,0,0,0,0,-1,19004.577571,237
skeletalMuscle_ENCFF000BMD,chr22,50414777,51244566,0,0,0,0,0,-1,14793.452041,18
skeletalMuscle_ENCFF000BMD,chrM,0,16571,0,0,0,0,0,-1,9.139347,161
skeletalMuscle_ENCFF000BMD,chrM,0,16571,0,0,0,0,0,-1,9.139347,161
skeletalMuscle_ENCFF000BMD,chrX,60000,94821,0,0,0,0,0,-1,210.477205,8
skeletalMuscle_ENCFF000BMD,chrX,60000,94821,0,0,0,0,0,-1,210.477205,8
skeletalMuscle_ENCFF000BMD,chrX,144821,231384,0,0,0,0,0,-1,865.773819,5
skeletalMuscle_ENCFF000BMD,chrX,144821,231384,0,0,0,0,0,-1,865.773819,5
skeletalMuscle_ENCFF000BMD,chrX,281384,1047557,0,0,0,0,0,-1,6203.984136,4
skeletalMuscle_ENCFF000BMD,chrX,281384,1047557,0,0,0,0,0,-1,6203.984136,4
skeletalMuscle_ENCFF000BMD,chrX,1097557,1134113,0,0,0,0,0,-1,0.025806,42
skeletalMuscle_ENCFF000BMD,chrX,1097557,1134113,0,0,0,0,0,-1,0.025806,42
skeletalMuscle_ENCFF000BMD,chrX,1184113,1264234,0,0,0,0,0,-1,7.693667,151
skeletalMuscle_ENCFF000BMD,chrX,1184113,1264234,0,0,0,0,0,-1,7.693667,151
skeletalMuscle_ENCFF000BMD,chrX,1314234,2068238,0,0,0,0,0,-1,11823.130067,4
skeletalMuscle_ENCFF000BMD,chrX,1314234,2068238,0,0,0,0,0,-1,11823.130067,4
skeletalMuscle_ENCFF000BMD,chrX,2118238,7623882,0,0,0,0,0,-1,7882.38708,15
skeletalMuscle_ENCFF000BMD,chrX,2118238,7623882,0,0,0,0,0,-1,7882.38708,15
skeletalMuscle_ENCFF000BMD,chrX,7673882,10738674,0,0,0,0,0,-1,10114.253998,6
skeletalMuscle_ENCFF000BMD,chrX,7673882,10738674,0,0,0,0,0,-1,10114.253998,6
skeletalMuscle_ENCFF000BMD,chrX,10788674,37098256,0,0,0,0,0,-1,15288.665426,62
skeletalMuscle_ENCFF000BMD,chrX,10788674,37098256,0,0,0,0,0,-1,15288.665426,62
skeletalMuscle_ENCFF000BMD,chrX,37148256,49242997,0,0,0,0,0,-1,7221.098265,94
skeletalMuscle_ENCFF000BMD,chrX,37148256,49242997,0,0,0,0,0,-1,7221.098265,94
skeletalMuscle_ENCFF000BMD,chrX,49292997,49974173,0,0,0,0,0,-1,3500.236387,4
skeletalMuscle_ENCFF000BMD,chrX,49292997,49974173,0,0,0,0,0,-1,3500.236387,4
skeletalMuscle_ENCFF000BMD,chrX,50024173,52395914,0,0,0,0,0,-1,9702.658753,10
skeletalMuscle_ENCFF000BMD,chrX,50024173,52395914,0,0,0,0,0,-1,9702.658753,10
skeletalMuscle_ENCFF000BMD,chrX,52445914,58582012,0,0,0,0,0,-1,13372.688043,35
skeletalMuscle_ENCFF000BMD,chrX,52445914,58582012,0,0,0,0,0,-1,13372.688043,35
skeletalMuscle_ENCFF000BMD,chrX,61682012,76653692,0,0,0,0,0,-1,15285.024778,50
skeletalMuscle_ENCFF000BMD,chrX,61682012,76653692,0,0,0,0,0,-1,15285.024778,50
skeletalMuscle_ENCFF000BMD,chrX,76703692,113517668,0,0,0,0,0,-1,15449.370069,69
skeletalMuscle_ENCFF000BMD,chrX,76703692,113517668,0,0,0,0,0,-1,15449.370069,69
skeletalMuscle_ENCFF000BMD,chrX,113567668,115682290,0,0,0,0,0,-1,6674.774103,3
skeletalMuscle_ENCFF000BMD,chrX,113567668,115682290,0,0,0,0,0,-1,6674.774103,3
skeletalMuscle_ENCFF000BMD,chrX,115732290,120013235,0,0,0,0,0,-1,14164.27035,23
skeletalMuscle_ENCFF000BMD,chrX,115732290,120013235,0,0,0,0,0,-1,14164.27035,23
skeletalMuscle_ENCFF000BMD,chrX,120063235,143507324,0,0,0,0,0,-1,19542.833738,47
skeletalMuscle_ENCFF000BMD,chrX,120063235,143507324,0,0,0,0,0,-1,19542.833738,47
skeletalMuscle_ENCFF000BMD,chrX,143557324,148906424,0,0,0,0,0,-1,17036.329539,5
skeletalMuscle_ENCFF000BMD,chrX,143557324,148906424,0,0,0,0,0,-1,17036.329539,5
skeletalMuscle_ENCFF000BMD,chrX,148956424,149032062,0,0,0,0,0,-1,24.142604,42
skeletalMuscle_ENCFF000BMD,chrX,148956424,149032062,0,0,0,0,0,-1,24.142604,42
skeletalMuscle_ENCFF000BMD,chrX,149082062,152277099,0,0,0,0,0,-1,9877.137773,14
skeletalMuscle_ENCFF000BMD,chrX,149082062,152277099,0,0,0,0,0,-1,9877.137773,14
skeletalMuscle_ENCFF000BMD,chrX,152327099,155260560,0,0,0,0,0,-1,17806.52515,34
skeletalMuscle_ENCFF000BMD,chrX,152327099,155260560,0,0,0,0,0,-1,17806.52515,34
skeletalMuscle_ENCFF000BMD,chrY,2068238,8914955,0,0,0,0,0,-1,10383.577864,4
skeletalMuscle_ENCFF000BMD,chrY,2068238,8914955,0,0,0,0,0,-1,10383.577864,4
skeletalMuscle_ENCFF000BMD,chrY,8964955,9241322,0,0,0,0,0,-1,4.679229,205
skeletalMuscle_ENCFF000BMD,chrY,8964955,9241322,0,0,0,0,0,-1,4.679229,205
skeletalMuscle_ENCFF000BMD,chrY,9291322,10104553,0,0,0,0,0,-1,5241.914663,3
skeletalMuscle_ENCFF000BMD,chrY,9291322,10104553,0,0,0,0,0,-1,5241.914663,3
skeletalMuscle_ENCFF000BMD,chrY,13104553,13143954,0,0,0,0,0,-1,555.977543,3
skeletalMuscle_ENCFF000BMD,chrY,13104553,13143954,0,0,0,0,0,-1,555.977543,3
skeletalMuscle_ENCFF000BMD,chrY,13193954,13748578,0,0,0,0,0,-1,6265.716208,4
skeletalMuscle_ENCFF000BMD,chrY,13193954,13748578,0,0,0,0,0,-1,6265.716208,4
skeletalMuscle_ENCFF000BMD,chrY,13798578,20143885,0,0,0,0,0,-1,10404.550562,9
skeletalMuscle_ENCFF000BMD,chrY,13798578,20143885,0,0,0,0,0,-1,10404.550562,9
skeletalMuscle_ENCFF000BMD,chrY,20193885,22369679,0,0,0,0,0,-1,8474.625781,4
skeletalMuscle_ENCFF000BMD,chrY,20193885,22369679,0,0,0,0,0,-1,8474.625781,4
skeletalMuscle_ENCFF000BMD,chrY,22419679,23901428,0,0,0,0,0,-1,4560.869689,1
skeletalMuscle_ENCFF000BMD,chrY,22419679,23901428,0,0,0,0,0,-1,4560.869689,1
skeletalMuscle_ENCFF000BMD,chrY,23951428,28819361,0,0,0,0,0,-1,1589.045376,4
skeletalMuscle_ENCFF000BMD,chrY,23951428,28819361,0,0,0,0,0,-1,1589.045376,4
skeletalMuscle_ENCFF000BMD,chrY,58819361,58917656,0,0,0,0,0,-1,513.410848,4
skeletalMuscle_ENCFF000BMD,chrY,58819361,58917656,0,0,0,0,0,-1,513.410848,4
skeletalMuscle_ENCFF000BMD,chrY,58967656,59363566,0,0,0,0,0,-1,2624.042309,2
skeletalMuscle_ENCFF000BMD,chrY,58967656,59363566,0,0,0,0,0,-1,2624.042309,2
skeletalMuscle_ENCFF063EVY,chr1,521368,2634220,0,0,0,0,0,-1,15678.863549,28
skeletalMuscle_ENCFF063EVY,chr1,2684220,3845268,0,0,0,0,0,-1,7061.517868,9
skeletalMuscle_ENCFF063EVY,chr1,3995268,13052998,0,0,0,0,0,-1,15880.658087,52
skeletalMuscle_ENCFF063EVY,chr1,13607162,17125658,0,0,0,0,0,-1,12896.306445,22
skeletalMuscle_ENCFF063EVY,chr1,17175658,29878082,1,1,1,0,0,1,1000,439
skeletalMuscle_ENCFF063EVY,chr1,17175658,29878082,1,0,1,0,0,0,10000,123
skeletalMuscle_ENCFF063EVY,chr1,17175658,29878082,1,0,1,0,0,0,1e+05,3
skeletalMuscle_ENCFF063EVY,chr1,17175658,29878082,1,0,1,0,0,0,1e+06,0
skeletalMuscle_ENCFF063EVY,chr1,30028082,103863906,68,22,68,0,27,22,1000,1207
skeletalMuscle_ENCFF063EVY,chr1,30028082,103863906,68,0,68,0,27,0,10000,349
skeletalMuscle_ENCFF063EVY,chr1,30028082,103863906,68,0,68,23,27,23,1e+05,35
skeletalMuscle_ENCFF063EVY,chr1,30028082,103863906,68,0,68,27,27,27,1e+06,0
skeletalMuscle_ENCFF063EVY,chr1,103913906,120697156,6,0,6,3,3,3,203578.39824,1
skeletalMuscle_ENCFF063EVY,chr1,120747156,120936695,0,0,0,0,0,-1,788.469233,2
skeletalMuscle_ENCFF063EVY,chr1,121086695,121485434,0,0,0,0,0,-1,4027.655118,2
skeletalMuscle_ENCFF063EVY,chr1,142535434,142731022,0,0,0,0,0,-1,4.674561,49
skeletalMuscle_ENCFF063EVY,chr1,143644525,143771002,0,0,0,0,0,-1,1218.908173,3
skeletalMuscle_ENCFF063EVY,chr1,143871002,144095783,0,0,0,0,0,-1,5.078782,72
skeletalMuscle_ENCFF063EVY,chr1,144451744,144622413,0,0,0,0,0,-1,1671.480392,4
skeletalMuscle_ENCFF063EVY,chr1,144810724,145833118,0,0,0,0,0,-1,12285.84008,13
skeletalMuscle_ENCFF063EVY,chr1,145883118,146164650,0,0,0,0,0,-1,99.635739,3
skeletalMuscle_ENCFF063EVY,chr1,146303299,148026038,0,0,0,0,0,-1,7681.715015,9
skeletalMuscle_ENCFF063EVY,chr1,148176038,148361358,0,0,0,0,0,-1,1510.217262,2
skeletalMuscle_ENCFF063EVY,chr1,148511358,148684147,0,0,0,0,0,-1,2427.370011,1
skeletalMuscle_ENCFF063EVY,chr1,148734147,148954460,0,0,0,0,0,-1,1132.854507,2
skeletalMuscle_ENCFF063EVY,chr1,149004460,149459645,0,0,0,0,0,-1,484.954221,6
skeletalMuscle_ENCFF063EVY,chr1,149509645,205922707,24,10,24,0,12,10,1000,1094
skeletalMuscle_ENCFF063EVY,chr1,149509645,205922707,24,0,24,0,12,0,10000,315
skeletalMuscle_ENCFF063EVY,chr1,149509645,205922707,24,2,24,8,12,10,1e+05,31
skeletalMuscle_ENCFF063EVY,chr1,149509645,205922707,24,0,24,12,12,12,1e+06,1
skeletalMuscle_ENCFF063EVY,chr1,206072707,206332221,0,0,0,0,0,-1,171.032858,31
skeletalMuscle_ENCFF063EVY,chr1,206482221,223747846,0,0,0,0,0,-1,16888.025884,53
skeletalMuscle_ENCFF063EVY,chr1,223797846,235192211,0,0,0,0,0,-1,17641.319286,54
skeletalMuscle_ENCFF063EVY,chr1,235242211,248908210,0,0,0,0,0,-1,16401.586368,38
skeletalMuscle_ENCFF063EVY,chr1,249058210,249240621,0,0,0,0,0,-1,5120.146151,7
skeletalMuscle_ENCFF063EVY,chr2,10000,3529312,0,0,0,0,0,-1,9319.897267,6
skeletalMuscle_ENCFF063EVY,chr2,3579312,5018788,0,0,0,0,0,-1,7773.724752,3
skeletalMuscle_ENCFF063EVY,chr2,5118788,16279724,0,0,0,0,0,-1,13704.089463,26
skeletalMuscle_ENCFF063EVY,chr2,16329724,21153113,0,0,0,0,0,-1,11680.621729,16
skeletalMuscle_ENCFF063EVY,chr2,21178113,87668206,0,0,0,0,0,-1,20255.45981,236
skeletalMuscle_ENCFF063EVY,chr2,87718206,89630436,0,0,0,0,0,-1,8628.908121,5
skeletalMuscle_ENCFF063EVY,chr2,89830436,90321525,0,0,0,0,0,-1,51.038642,62
skeletalMuscle_ENCFF063EVY,chr2,90371525,90545103,0,0,0,0,0,-1,234.686837,6
skeletalMuscle_ENCFF063EVY,chr2,91595103,92326171,0,0,0,0,0,-1,3401.944545,3
skeletalMuscle_ENCFF063EVY,chr2,95326171,110109337,0,0,0,0,0,-1,17251.947543,53
skeletalMuscle_ENCFF063EVY,chr2,110251337,149690582,38,11,38,0,10,11,1000,370
skeletalMuscle_ENCFF063EVY,chr2,110251337,149690582,38,0,38,0,10,0,10000,93
skeletalMuscle_ENCFF063EVY,chr2,110251337,149690582,38,1,38,6,10,7,1e+05,13
skeletalMuscle_ENCFF063EVY,chr2,110251337,149690582,38,0,38,10,10,10,1e+06,0
skeletalMuscle_ENCFF063EVY,chr2,149790582,234003741,0,0,0,0,0,-1,17263.022128,256
skeletalMuscle_ENCFF063EVY,chr2,234053741,239801978,0,0,0,0,0,-1,10822.982168,28
skeletalMuscle_ENCFF063EVY,chr2,239831978,240784132,0,0,0,0,0,-1,2452.105942,6
skeletalMuscle_ENCFF063EVY,chr2,240809132,243102476,0,0,0,0,0,-1,13053.9748,18
skeletalMuscle_ENCFF063EVY,chr3,60000,66170270,0,0,0,0,0,-1,20237.170856,254
skeletalMuscle_ENCFF063EVY,chr3,66270270,90504854,0,0,0,0,0,-1,15786.827884,28
skeletalMuscle_ENCFF063EVY,chr3,93504854,194041961,35,18,35,0,22,18,1000,1242
skeletalMuscle_ENCFF063EVY,chr3,93504854,194041961,35,0,35,0,22,0,10000,339
skeletalMuscle_ENCFF063EVY,chr3,93504854,194041961,35,0,35,18,22,18,1e+05,41
skeletalMuscle_ENCFF063EVY,chr3,93504854,194041961,35,0,35,22,22,22,1e+06,0
skeletalMuscle_ENCFF063EVY,chr3,194047251,197962430,0,0,0,0,0,-1,14245.214839,30
skeletalMuscle_ENCFF063EVY,chr4,10000,1423146,0,0,0,0,0,-1,10914.779616,15
skeletalMuscle_ENCFF063EVY,chr4,1478646,8799203,0,0,0,0,0,-1,15277.105044,47
skeletalMuscle_ENCFF063EVY,chr4,8818203,9274642,0,0,0,0,0,-1,1338.948635,2
skeletalMuscle_ENCFF063EVY,chr4,9324642,31820917,0,0,0,0,0,-1,14690.040329,33
skeletalMuscle_ENCFF063EVY,chr4,31837417,32834638,0,0,0,0,0,-1,11.93479,317
skeletalMuscle_ENCFF063EVY,chr4,32840638,40296396,4,2,4,0,2,2,1000,65
skeletalMuscle_ENCFF063EVY,chr4,32840638,40296396,4,0,4,0,2,0,10000,16
skeletalMuscle_ENCFF063EVY,chr4,32840638,40296396,4,0,4,2,2,2,1e+05,1
skeletalMuscle_ENCFF063EVY,chr4,32840638,40296396,4,0,4,2,2,2,1e+06,0
skeletalMuscle_ENCFF063EVY,chr4,40297096,49338941,3,0,3,0,0,0,1000,71
skeletalMuscle_ENCFF063EVY,chr4,40297096,49338941,3,0,3,0,0,0,10000,19
skeletalMuscle_ENCFF063EVY,chr4,40297096,49338941,3,0,3,0,0,0,1e+05,4
skeletalMuscle_ENCFF063EVY,chr4,40297096,49338941,3,0,3,0,0,0,1e+06,0
skeletalMuscle_ENCFF063EVY,chr4,49488941,49660117,0,0,0,0,0,-1,0.165908,27
skeletalMuscle_ENCFF063EVY,chr4,52660117,59739333,0,0,0,0,0,-1,13729.808413,26
skeletalMuscle_ENCFF063EVY,chr4,59789333,75427379,0,0,0,0,0,-1,14854.795678,16
skeletalMuscle_ENCFF063EVY,chr4,75452279,191044276,0,0,0,0,0,-1,14948.215436,260
skeletalMuscle_ENCFF063EVY,chr5,10000,17530657,0,0,0,0,0,-1,14908.606994,30
skeletalMuscle_ENCFF063EVY,chr5,17580657,46405641,0,0,0,0,0,-1,17164.738252,46
skeletalMuscle_ENCFF063EVY,chr5,49405641,91636128,0,0,0,0,0,-1,19201.837678,105
skeletalMuscle_ENCFF063EVY,chr5,91686128,138787073,0,0,0,0,0,-1,20195.495702,125
skeletalMuscle_ENCFF063EVY,chr5,138837073,155138727,0,0,0,0,0,-1,18765.942536,68
skeletalMuscle_ENCFF063EVY,chr5,155188727,180905260,0,0,0,0,0,-1,20510.656986,91
skeletalMuscle_ENCFF063EVY,chr6,60000,58087659,0,0,0,0,0,-1,21186.75041,272
skeletalMuscle_ENCFF063EVY,chr6,58137659,58780166,0,0,0,0,0,-1,3303.343746,2
skeletalMuscle_ENCFF063EVY,chr6,62178589,95680543,0,0,0,0,0,-1,19677.264015,61
skeletalMuscle_ENCFF063EVY,chr6,95830543,157559467,0,0,0,0,0,-1,18674.278115,183
skeletalMuscle_ENCFF063EVY,chr6,157609467,157641300,0,0,0,0,0,-1,18.499307,48
skeletalMuscle_ENCFF063EVY,chr6,157691300,167942073,0,0,0,0,0,-1,14037.50618,30
skeletalMuscle_ENCFF063EVY,chr6,168042073,170279972,0,0,0,0,0,-1,7540.361371,9
skeletalMuscle_ENCFF063EVY,chr6,170329972,171055067,0,0,0,0,0,-1,7309.00575,4
skeletalMuscle_ENCFF063EVY,chr7,10000,232484,0,0,0,0,0,-1,1088.200339,6
skeletalMuscle_ENCFF063EVY,chr7,282484,50370631,0,0,0,0,0,-1,18906.256841,153
skeletalMuscle_ENCFF063EVY,chr7,50410631,58054331,0,0,0,0,0,-1,13181.59297,15
skeletalMuscle_ENCFF063EVY,chr7,61510465,61677020,0,0,0,0,0,-1,0.205064,11
skeletalMuscle_ENCFF063EVY,chr7,61727020,61917157,0,0,0,0,0,-1,0.141787,50
skeletalMuscle_ENCFF063EVY,chr7,61967157,74715724,0,0,0,0,0,-1,16116.409499,44
skeletalMuscle_ENCFF063EVY,chr7,74765724,100556043,0,0,0,0,0,-1,21081.344701,89
skeletalMuscle_ENCFF063EVY,chr7,100606043,130154523,0,0,0,0,0,-1,20254.421099,87
skeletalMuscle_ENCFF063EVY,chr7,130254523,139379377,0,0,0,0,0,-1,14374.65116,31
skeletalMuscle_ENCFF063EVY,chr7,139404377,142048195,0,0,0,0,0,-1,9253.798971,13
skeletalMuscle_ENCFF063EVY,chr7,142098195,142276197,0,0,0,0,0,-1,15.802941,187
skeletalMuscle_ENCFF063EVY,chr7,142326197,143347897,0,0,0,0,0,-1,6189.341827,5
skeletalMuscle_ENCFF063EVY,chr7,143397897,154270634,0,0,0,0,0,-1,15398.740027,40
skeletalMuscle_ENCFF063EVY,chr7,154370634,159128663,0,0,0,0,0,-1,9644.946843,15
skeletalMuscle_ENCFF063EVY,chr8,10000,7474649,0,0,0,0,0,-1,10680.636335,12
skeletalMuscle_ENCFF063EVY,chr8,7524649,12091854,0,0,0,0,0,-1,11068.625368,19
